trajectory,X_index1,x_index2,x1,y1,x2,y2,A,B,duration,length
6892,184827,185028,331,316.3788467070498,381.25,467.04465482587864,-676.0665759264303,2.9983245396781877,50.25,150.66580811882886
6892,185028,185092,381.25,369.8351259618421,397.25,263.0078541669841,2915.3287116986926,-6.6767044871786245,16,-106.827271794858
6892,185092,185112,397.25,-79.71718572062673,402.25,3508.712678941025,-285180.4699330908,717.6859729323352,5,3588.4298646616517
6892,185112,185117,402.25,3890.4466003871057,403.5,4618.470100388513,-230387.51570007324,582.4188000011444,1.25,728.0235000014072
6892,185117,185146,403.5,4380.336606914571,410.75,4349.641635485151,6088.67053405544,-4.2337891626787325,7.25,-30.694971429420548
6892,185146,185168,410.75,4584.6434782917295,416.25,4787.052571458191,-10531.63561591262,36.80165330299294,5.5,202.4090931664614
6892,185168,185270,416.25,4499.195131351715,441.75,4584.938014557794,3099.5686554877648,3.3624660080815607,25.5,85.74288320607957
6892,185270,185280,441.75,4767.661618501201,444.25,4725.061800320655,12295.049491003789,-17.039927272218648,2.5,-42.59981818054621
6892,185280,185418,444.25,4530.104876550777,478.75,4935.673315032112,-692.3234943284592,11.755606912502499,34.5,405.56843848133576
6892,185418,185467,478.75,4711.711565714729,491,4686.697285715093,5689.310467741306,-2.0419820407865843,12.25,-25.01427999963562
6892,185467,185625,491,4452.510895629834,530.5,4662.68225219827,1840.0011215766135,5.320793837175602,39.5,210.17135656843675
6892,185625,185657,530.5,4509.074801101188,538.5,4549.5541793987195,1824.7860277461166,5.059922287191464,8,40.479378297531184
6892,185657,185671,538.5,4821.442285551344,542,4723.943670163837,19822.300681600766,-27.85674725357367,3.5,-97.49861538750702
6892,185671,185778,542,4554.6425238863585,568.75,4617.56184359317,3279.791261041813,2.3521241011891987,26.75,62.91931970681162
6892,185778,185815,568.75,4926.656042672199,578,4379.432288285439,38573.52202185794,-59.15932479856834,9.25,-547.2237543867595
6892,185815,185899,578,4543.466491036745,599,4587.338485083107,3335.9420834749562,2.0891425736363116,21,43.87199404636249
6892,185899,185988,599,4700.166301126211,621.25,4528.361942034368,9325.371294205468,-7.72154422884684,22.25,-171.80435909184234
6892,185988,186004,621.25,4792.299169176207,625.25,4479.681075058703,53345.79691180061,-78.1545235293753,4,-312.61809411750437
6892,186004,186033,625.25,4839.7328896799045,632.5,4611.291975391494,24540.79242882888,-31.509091625987967,7.25,-228.44091428841057
6892,186033,186111,632.5,4800.8664073451655,652,4798.7861275496025,4868.342149432035,-0.10668101515710458,19.5,-2.0802797955630012
6892,186111,186184,652,4609.777676039998,670.25,4920.556944058787,-6493.130967699791,17.029000987330964,18.25,310.77926801878857
6892,186184,186197,670.25,4688.876362547668,673.5,4818.391076833235,-22021.042791268228,39.85068131863618,3.25,129.5147142855676
6892,186197,186257,673.5,4595.161874314605,688.5,4755.673587567371,-2611.8140507345793,10.70078088351772,15,160.51171325276664
6892,186257,186304,688.5,4928.202571805843,700.25,4320.753794631317,40522.11602581983,-51.697768270172816,11.75,-607.4487771745262
6892,186304,186359,700.25,4585.535116201814,714,4622.323953502565,2711.9799656672244,2.675551803690953,13.75,36.788837300750856
6892,186359,186470,714,4426.67504697099,741.75,4572.2179703476495,681.8949644147701,5.244790031591344,27.75,145.54292337665993
6892,186470,186613,741.75,4498.363863340748,777.5,4455.293969561728,5391.988862238319,-1.204752273539024,35.75,-43.069893779020276
6892,186613,186648,777.5,4643.689761972659,786.25,4348.634781580844,30861.432305359645,-33.720569187635995,8.75,-295.05498039181475
6897,186649,186889,0,-36.98145975103727,60,-3.6609297071129987,-36.98145975103727,0.5553421673987379,60,33.32053004392427
6897,186889,186926,60,-186.2516358463722,69.25,326.7321711711711,-3513.7141678520607,55.45770886676147,9.25,512.9838070175433
6897,186926,187009,69.25,-127.2207306368341,90,95.06289479870657,-869.0588540783376,10.712463876411602,20.75,222.28362543554067
6897,187009,187079,90,-75.48061851106615,107.5,-19.215044720493438,-364.84642657686874,3.215175645175584,17.5,56.26557379057272
6897,187079,187279,107.5,104.12057985074742,157.5,-5.874656030151243,340.61033699467947,-2.1999047176179727,50,-109.99523588089866
6897,187279,187314,157.5,198.9349428571495,166.25,-80.50046890755857,5228.772354621902,-31.935475630252398,8.75,-279.4354117647081
6897,187314,187365,166.25,120.48605505278647,179,9.733102745094584,1564.617688084456,-8.686506063348387,12.75,-110.75295230769188
6897,187365,187484,179,188.1541789915998,208.75,95.5778179746585,745.1682503204228,-3.1118104543509664,29.75,-92.57636101694129
6897,187484,187494,208.75,459.88923636663094,211.25,60.06626666976081,33845.10720605561,-159.9291878787496,2.5,-399.82296969687013
6897,187494,187572,211.25,158.57959331385132,230.75,353.7825990675926,-1956.1196356850116,10.010410551473909,19.5,195.2030057537413
6897,187572,187709,230.75,171.10281370993488,265,125.59992432374486,477.66607577893774,-1.3285515149252562,34.25,-45.50288938619002
6897,187709,187730,265,405.1277575748318,270.25,21.906066665771505,19748.698822508406,-72.99460779220216,5.25,-383.22169090906027
6897,187730,187849,270.25,278.72769873956463,300,264.8479504344733,404.8117988891757,-0.46654616151567463,29.75,-13.879748305091312
6897,187849,188003,300,432.867524256416,338.5,364.3848087598835,966.4990735800452,-1.7787718310787641,38.5,-68.48271549653248
6897,188003,188019,338.5,123.33105147608876,342.5,823.25427500558,-59107.67173970727,174.9808058823733,4,699.9232235294912
6897,188019,188103,342.5,288.32524733883173,363.5,329.2010599539605,-378.3397917412447,1.9464672673870846,21,40.87581261512878
6897,188103,188245,363.5,587.1467184082603,399,169.0589026070411,4868.130409781314,-11.777121571865345,35.5,-418.0878158012192
6897,188245,188289,399,184.56197272715303,410,236.78914482017808,-1709.8599968289404,4.7479247357295575,11,52.22717209302505
6897,188289,188625,410,98.31707003321645,494,194.29929372780038,-370.1675932379671,1.1426455201736183,84,95.98222369458392
6897,188625,188715,494,76.53901758239203,516.5,157.85900449436144,-1708.8864728404042,3.614221640531976,22.5,81.31998691196941
6897,188715,188750,516.5,315.69299047323875,525.25,6594.392127728439,-370306.9475115046,717.5656156863075,8.75,6278.6991372552
6915,188751,188770,0,-123.24477368421046,4.75,-42.2851403508772,-123.24477368421046,17.044133333333317,4.75,80.95963333333326
6915,188770,188838,4.75,114.62937340153461,21.75,-148.37559350307288,188.11605533076317,-15.470880406153382,17,-263.0049669046075
6915,188838,188958,21.75,55.050474655647335,51.75,-98.9636086834733,166.71068507650978,-5.133802777970687,30,-154.01408333912065
6915,188958,189073,51.75,83.0752430284864,80.5,-7.96644027459979,246.9502729740415,-3.1666672453247364,28.75,-91.04168330308619
6915,189073,189093,80.5,-309.9732857142917,85.5,283.3088947368342,-9861.816390977425,118.65643609022526,5,593.2821804511259
6915,189093,189109,85.5,-37.940919117620524,89.5,112.21917500002655,-3247.612930882328,37.54002352941178,4,150.16009411764708
6915,189109,189189,89.5,-171.17961018518872,109.5,11.616309177207881,-989.1913493319134,9.139795968119829,20,182.7959193623966
6915,189189,189210,109.5,-367.5057186147442,114.75,195.2298904761592,-12104.562708225027,107.18773506493409,5.25,562.7356090909034
6915,189210,189232,114.75,117.8601541502976,120.25,-389.91559740249613,10711.908788819961,-92.32286391868988,5.5,-507.77575155279374
6915,189232,189250,120.25,-293.52941520468084,124.75,405.87546405228204,-18983.182022015717,155.42330650154707,4.5,699.4048792569629
6915,189250,189323,124.75,46.16132913735737,143,99.65268949771689,-319.48509305194955,2.931033444403262,18.25,53.49136036035952
6915,189323,189403,143,-28.421283333318115,163,230.0195183544463,-1876.2730154008325,12.922040084388213,20,258.4408016877644
6915,189403,189539,163,46.51531741090207,197,336.95946307188797,-1345.908086787354,8.54247487238194,34,290.4441456609859
6915,189539,189676,197,210.90660456998057,231.25,433.04656300990405,-1066.8035213472426,6.485838202625499,34.25,222.13995843992348
6915,189676,189749,231.25,182.0127537948024,249.5,360.49094748849575,-2079.526001912955,9.779627051709221,18.25,178.47819369369336
6915,189749,189836,249.5,215.91926280043052,271.25,193.9728008553992,467.6729297100999,-1.0090327331048872,21.75,-21.946461945031302
6915,189836,189862,271.25,493.53949572638885,277.75,83.29710461525247,17613.270047864244,-63.11421401709808,6.5,-410.2423911111364
6915,189862,189980,277.75,278.9547093006836,307.25,510.80122729250616,-1903.939201622325,7.859203999722803,29.5,231.84651799182257
6915,189980,190137,307.25,400.65021922118405,346.5,399.2941369427024,411.26566584700555,-0.03454986696768599,39.25,-1.356082278481665
6915,190137,190239,346.5,237.34094555493402,372,524.6631941371015,-3666.8613734145238,11.267539160085015,25.5,287.3222485821675
6915,190239,190385,372,414.3883556052515,408.5,76.24006707605122,3860.7215976014872,-9.264336672032892,36.5,-338.1482885292003
6915,190385,190416,408.5,-61.07268750041476,416.25,386.5573999995795,-23655.51020282265,57.75872096774109,7.75,447.63008749999426
6915,190416,190552,416.25,68.82476449120281,450.25,190.25349084968366,-1417.7842751181422,3.5714331281906184,34,121.42872635848084
6915,190552,190633,450.25,56.84416109613085,470.5,161.98495987661727,-2280.9160685786323,5.19213821138204,20.25,105.14079878048642
6915,190633,190782,470.5,267.22657771811237,507.75,-0.3646125521254362,3647.136779654939,-7.183656114637251,37.25,-267.5911902702378
6915,190782,190818,507.75,184.96496096068222,516.75,-60.742901587611414,14046.983539726947,-27.300873616477134,9,-245.70786254829363
6915,190818,190970,516.75,127.72640041277532,554.75,74.39142209827128,853.0119278869845,-1.4035520609080003,38,-53.33497831450404
6915,190970,191001,554.75,98.32952217692946,562.5,-239.65869032306728,24291.743829837924,-43.61138225806398,7.75,-337.98821249999673
6915,191001,191095,562.5,3.6968669652651442,586,173.3338455730718,-4056.7627273705357,7.218594834374757,23.5,169.63697860780667
6915,191095,191127,586,-47.26589204544416,594,38.209046370978285,-6308.305131048357,10.684367302052753,8,85.47493841642245
6915,191127,191149,594,583.555873528152,599.5,2294.3725194907456,-184184.6418904307,311.05757199319675,5.5,1710.8166459625936
6915,191149,191167,599.5,2566.9208597837714,604,5268.161745233927,-357298.39265740564,600.2757523222509,4.5,2701.2408854501555
6915,191167,191188,604,5185.034934979627,609.25,5023.198271344572,23803.957760803183,-30.826031168582045,5.25,-161.83666363505472
6915,191188,191220,609.25,5345.2759147203615,617.25,5106.830993898737,23504.346916042115,-29.80561510270292,8,-238.4449208216247
6915,191220,191253,617.25,5305.768613212172,625.5,5266.3755360056875,8253.087026024576,-4.774918449270804,8.25,-39.39307720648412
6915,191253,191347,625.5,5443.061217239185,649,5229.508347968619,11127.202482291921,-9.087356139173039,23.5,-213.55286927056568
6915,191347,191358,649,5250.55222667905,651.75,6749.428926679364,-348484.34897339874,545.0460727273926,2.75,1498.8767000003136
6915,191358,191414,651.75,6455.990712410479,665.75,14670.8295162422,-375974.0943159695,586.7742002736939,14,8214.83880383172
6915,191414,191427,665.75,14936.259691572552,669,15296.831191569996,-58925.425269442094,110.94507692229013,3.25,360.57149999744433
6974,191428,191667,0,-23.312622489539756,59.75,21.393837804577906,-23.312622489539756,0.7482252768889985,59.75,44.70646029411766
6974,191667,191705,59.75,-172.67352226720686,69.25,246.4523613086758,-2808.7547373892057,44.118514060619226,9.5,419.12588357588265
6974,191705,191788,69.25,-102.38780378657464,90,82.233628269174,-718.5340288400973,8.897418412325237,20.75,184.62143205574864
6974,191788,191868,90,-48.45575277778008,110,-8.018152215190952,-230.42495530943103,2.021880028129455,20,40.437600562589125
6974,191868,192059,110,101.42388023560147,157.75,-82.3002368696607,524.6626840382997,-3.8476254891154387,47.75,-183.72411710526217
6974,192059,192145,157.75,65.28522534081571,179.25,-109.80692476060472,1349.972977829144,-8.143820934949783,21.5,-175.09215010142043
6974,192145,192209,179.25,87.64241778846326,195.25,-139.0920818452364,2627.7773589972558,-14.170906227106235,16,-226.73449963369967
6974,192209,192605,195.25,-81.26394480065187,294.25,10.253574900908973,-261.7568308787302,0.9244193909248571,99,91.51751970156084
6974,192605,192643,294.25,-233.7549595140008,303.75,41.31620056915381,-8753.72220735279,28.954858956121626,9.5,275.0711600831546
6974,192643,192658,303.75,-212.87023333334218,307.5,252.84012380951026,-37935.40916190454,124.18942857142781,3.75,465.71035714285244
6974,192658,193235,307.5,-71.63085714200153,451.75,9.789946923744111,-245.19686927522014,0.5644423158803857,144.25,81.42080406574564
6974,193235,193239,451.75,259.88269985769875,452.75,1433.8794998571975,-530093.1716999054,1173.9967999994756,1,1173.9967999994988
6974,193239,193253,452.75,1319.2436286073644,456.25,2184.604890145987,-110621.41670328137,247.24607472532023,3.5,865.3612615386228
6988,193254,193327,0,-83.8113087745279,18.25,-10.844599315068535,-83.8113087745279,3.998175860792294,18.25,72.96670945945937
6988,193327,193340,18.25,-99.07247252748277,21.5,-289.7741153846283,971.7905989011036,-58.677428571429395,3.25,-190.70164285714554
6988,193340,193576,21.5,32.07126753915463,80.5,-12.220520879913416,48.21149552237435,-0.750708278289289,59,-44.29178841906805
6988,193576,193588,80.5,-305.0856923076335,83.5,225.47890909097077,-14541.902496503506,176.85486713286798,3,530.5646013986043
6988,193588,193612,83.5,70.70070666665072,89.5,107.62801449273695,-443.2043272463826,6.154551304347705,6,36.927307826086235
6988,193612,193691,89.5,-136.4694943037979,109.25,69.39799415774223,-1069.3879863193854,10.423670301850139,19.75,205.86748846154012
6988,193691,193698,109.25,-272.76496428624796,111,-178.02871428623985,-6187.013714286746,54.13500000000456,1.75,94.73625000000811
6988,193698,193739,111,119.79637979093377,121.25,-251.96914878049847,4145.7450306620485,-36.26980766550554,10.25,-371.76552857143224
6988,193739,193883,121.25,94.13680095785452,157.25,-55.807217754468184,599.1565862042194,-4.165111630897854,36,-149.9440187123227
6988,193883,194148,157.25,34.152703560788964,223.5,-17.536034648370446,156.84031236668056,-0.7802073691948591,66.25,-51.68873820915941
6988,194148,194163,223.5,248.59237499947267,227.25,-91.74342857193551,20532.606267855506,-90.75621428570932,3.75,-340.3358035714082
6988,194163,194187,227.25,243.4051599997947,233.25,-113.99247826105784,13779.840709129554,-59.56627304347529,6,-357.39763826085255
6988,194187,194211,233.25,137.32348666666076,239.25,-176.6086594202934,12341.435665797013,-52.32202434782573,6,-313.93214608695416
6988,194211,194484,239.25,46.335628779979146,307.5,-14.636376050419813,260.0726567019271,-0.8933627081377135,68.25,-60.97200483039896
6988,194484,194668,307.5,-143.10025317273573,353.5,-44.51506646471739,-802.1207947535099,2.1431562327830056,46,98.58518670801834
6988,194668,194746,353.5,778.2405180131082,373,1236.5142477516547,-7529.439659554884,23.501216909669004,19.5,458.27372973854654
6988,194746,194767,373,932.7359350680708,378.25,1120.9341714318107,-12438.300667536634,35.847283116902695,5.25,188.19823636373985
6988,194767,194905,378.25,898.6234370761454,412.75,638.6316806301515,3749.112766806497,-7.535992940463586,34.5,-259.9917564459938
6988,194905,194969,412.75,798.2085927883854,428.75,615.6958645832483,5506.466628205296,-11.407045512821103,16,-182.51272820513714
6988,194969,194981,428.75,1104.6834101554123,431.75,3773.7772423222777,-380353.3101036943,889.6979440556262,3,2669.0938321668655
6988,194981,195054,431.75,3611.2431106994727,450,3740.3281084476475,557.4103557529164,7.073150561543847,18.25,129.08499774817483
6988,195054,195170,450,3571.3497205999233,479,3747.7750494742527,833.7153070327403,6.083632030149295,29,176.42532887432935
6988,195170,195178,479,3795.673499964527,481,5570.7657856770675,-421338.9289281936,887.54614285628,2,1775.0922857125406
6988,195178,195205,481,5249.1905846218615,487.75,5256.481062642368,4729.676521234681,1.0800708178527663,6.75,7.290478020506271
6988,195205,195223,487.75,5496.263462006451,492.25,5515.382954265639,3423.9229399133555,4.2487760575973255,4.5,19.11949225918761
6988,195223,195236,492.25,5790.57852741862,495.5,5071.020384561372,114775.96185710323,-221.40250549453452,3.25,-719.5581428572477
6988,195236,195310,495.5,5422.819833514084,514,5466.287458719989,4258.592358404545,2.34960136248141,18.5,43.46762520590528
6988,195310,195335,514,5225.955864614869,520.25,5608.805729997872,-26259.617064483173,61.255978461280236,6.25,382.8498653830029
6988,195335,195345,520.25,5348.361654544307,522.75,5062.580199998505,64819.48234552557,-114.31258181832054,2.5,-285.78145454580226
6988,195345,195478,522.75,5348.940931769558,556,5410.338993507419,4383.652607755508,1.8465582477552367,33.25,61.3980617378611
6988,195478,195568,556,5180.232962152677,578.5,5469.66769039041,-1972.0207667441796,12.86376569945478,22.5,289.434728237733
6988,195568,195588,578.5,5336.698785823449,583.5,5268.744815896686,13198.973106349858,-13.59079398535248,5,-67.95396992676251
6988,195588,195613,583.5,5530.1552338089605,589.75,5065.767829960605,48885.36325709135,-74.30198461573674,6.25,-464.38740384835546
6988,195613,195630,589.75,5416.881921679509,594,4697.166463344838,105287.98581647158,-169.3448137258026,4.25,-719.715458334671
6988,195630,195646,594,5099.252235173481,598,5393.653999879083,-38619.409823608396,73.60044117640047,4,294.40176470560255
6988,195646,195700,598,5107.499875403906,611.5,5519.380506620606,-13137.286603676528,30.509676386422132,13.5,411.88063121669984
6988,195700,195735,611.5,5329.266166699437,620.25,5350.036176501072,3877.7391959908964,2.37371540590113,8.75,20.770009801634842
6988,195735,195755,620.25,5576.83505722892,625.25,4980.228094824168,79585.92874353853,-119.3213924809506,5,-596.6069624047523
6988,195755,195791,625.25,5478.945997001766,634.25,5479.949831752458,5409.207366127288,0.1115371945213559,9,1.003834750691567
7052,195792,195809,0,34.267470588235305,4.25,67.48234558823529,34.267470588235305,7.81526470588235,4.25,33.214874999999985
7052,195809,195879,4.25,227.5111758551305,21.75,-136.22320993788804,315.8466695477207,-20.784822045315344,17.5,-363.73438579301853
7052,195879,195998,21.75,122.69455168067253,51.5,-72.17525594644667,265.16239423159163,-6.550245634525016,29.75,-194.8698076271192
7052,195998,196111,51.5,28.307761527713026,79.75,-9.708042983564965,97.61090957482156,-1.3456921950894862,28.25,-38.01580451127799
7052,196111,196150,79.75,-131.56294743589478,89.5,172.1659973009455,-2615.909956950049,31.151686639675916,9.75,303.7289447368403
7052,196150,196266,89.5,-172.71524226348248,118.5,-35.7755013493246,-595.339615084763,4.722060031522687,29,136.93974091415788
7052,196266,196292,118.5,-255.35380341882228,125,202.52098769229815,-8602.763456752333,70.44227555555705,6.5,457.87479111112043
7052,196292,196440,125,-6.217080990386249,162,-6.411108383894153,-5.56158303934603,-0.005243983608321746,37,-0.19402739350790466
7052,196440,196583,162,-144.41115675990568,197.75,212.10069417906084,-1759.9333903854326,9.97235946682424,35.75,356.5118509389665
7052,196583,196672,197.75,13.80030636704032,220,260.6258684882473,-2179.8965434967204,11.093283690840762,22.25,246.82556212120699
7052,196672,196687,220,38.23300833330359,223.75,374.3395619047333,-19680.018134524027,89.62841428571514,3.75,336.1065535714297
7052,196687,196696,223.75,728.8294888880482,226,-75.36311111178657,80701.31582220572,-357.41893333326334,2.25,-804.1925999998348
7052,196696,196712,226,148.28672794200247,230,435.12957500088123,-16058.33413088462,71.71071176471956,4,286.84284705887876
7052,196712,196877,230,95.4467117196059,271.25,-147.4553545454528,1449.8097478641757,-5.888534939758999,41.25,-242.9020662650587
7052,196877,196984,271.25,-0.23005036344483187,298,33.200768294835996,-339.2248003095638,1.2497502302161068,26.75,33.43081865828083
7052,196984,197241,298,192.62759162066573,362.25,-118.81892436770204,1637.157735815741,-4.847416591258642,64.25,-311.44651598836776
7052,197241,197280,362.25,104.74153205120638,372,189.02412415643266,-3026.6809284737287,8.64436842104882,9.75,84.28259210522629
7052,197280,197438,372,28.810200143307156,411.5,-472.4240370877942,4749.294662167858,-12.689474360281052,39.5,-501.23423723110136
7052,197438,197475,411.5,-350.8576657180902,420.75,-410.1621306304087,2287.389611192077,-6.411293504034428,9.25,-59.30446491231851
7052,197475,197550,420.75,-521.8244785963943,439.5,-326.7859138738122,-4898.489870971136,10.402056785204378,18.75,195.03856472258212
7052,197550,197584,439.5,-413.8945210090169,448,51.30576470523374,-24467.485764704652,54.72944537814706,8.5,465.20028571425064
7052,197584,197635,448,-150.2820701359633,460.75,-335.69632705904314,6364.665937827946,-14.542294660633727,12.75,-185.41425692307985
7052,197635,197756,460.75,-163.50230673334227,491,-525.7753214874383,5354.424686587318,-11.975967429887488,30.25,-362.27301475409604
7052,197756,197766,491,-712.0314727161895,493.5,-516.3715333223372,-39139.64356966886,78.26397575754108,2.5,195.65993939385226
7052,197766,197850,493.5,-761.7525179266668,514.5,-606.235710555939,-4416.397491138775,7.405562255748952,21,155.51680737072775
7052,197850,197895,514.5,-813.93203864506,525.75,-611.9430050482388,-10051.56384180631,17.954580764161808,11.25,201.98903359682117
7052,197895,197954,525.75,-819.8609779654407,540.5,-875.8633676206182,1176.2919956758797,-3.7967721800120215,14.75,-56.00238965517747
7052,197954,198038,540.5,-729.6417831938688,561.5,-1116.4317882966407,9225.596205284637,-18.418571671560603,21,-386.79000510277183
7052,198038,198064,561.5,-1218.2331025774765,568,-318.3650492440647,-78952.98878668691,138.4412389743712,6.5,899.8680533334118
7052,198064,198073,568,-170.0286666896718,570.25,641.8283333103464,-205118.81800003053,360.8253333333466,2.25,811.8570000000182
7052,198073,198107,570.25,765.3719646994577,578.75,1976.909310153802,-80514.53053475234,142.53380534757,8.5,1211.5373454543442
7052,198107,198136,578.75,1620.6494965290985,586,1884.491467957505,-19441.218222669522,36.39199605909049,7.25,263.8419714284064
7052,198136,198169,586,1602.956761135465,594.25,1515.7723162827733,7795.69429855087,-10.567811497295914,8.25,-87.18444485269174
7052,198169,198278,594.25,1712.4425866558731,621.5,1463.1094209994653,7149.735566153869,-9.149840941519555,27.25,-249.3331656564078
7052,198278,198308,621.5,1184.2383397777521,629,1339.9811540155406,-11721.649533393585,20.765708565038356,7.5,155.74281423778848
7052,198308,198374,629,1165.311959743929,645.5,902.0072722584209,11202.805803888417,-15.9578598476065,16.5,-263.3046874855081
7052,198374,198495,645.5,1008.8383053783206,675.75,1045.0391561980932,236.35403416631348,1.1967223411495076,30.25,36.200850819772654
7052,198495,198568,675.75,927.5370055530984,694,1083.8144109586783,-4859.008567204202,8.56314550167562,18.25,156.27740540557988
7052,198568,198774,694,899.1271743353291,745.5,822.6732922569365,1929.3989056441503,-1.4845413995804342,51.5,-76.45388207839255
7052,198774,198814,745.5,1046.5827817013633,755.5,752.2974346091469,22985.555407426273,-29.428534709221875,10,-294.2853470922164
7052,198814,198918,755.5,844.0078362656441,781.5,1327.860827111699,-13215.643493895685,18.609730417155962,26,483.85299084605504
7052,198918,198937,781.5,1127.3518895139132,786.25,1489.120789513916,-58393.152394697165,76.16187368421123,4.75,361.76890000000276
7121,198938,198957,0,-99.06453157894735,4.75,100.60436842105263,-99.06453157894735,42.03555789473684,4.75,199.66889999999998
7121,198957,199026,4.75,199.05785093167702,22,-190.42452301790286,306.30662056996715,-22.57868834490318,17.25,-389.4823739495799
7121,199026,199051,22,214.24348615384474,28.25,40.46739000000082,825.9353446153751,-27.804175384615018,6.25,-173.77609615384392
7121,199051,199088,28.25,-176.53006401137986,37.5,135.04990090090064,-1128.1121190137499,33.684320531057345,9.25,311.5799649122805
7121,199088,199146,37.5,-124.69161952074762,52,44.44697459165184,-562.119018087298,11.664730628441342,14.5,169.13859411239946
7121,199146,199217,52,266.83934859154965,69.75,-73.6594442655944,1264.3569389336055,-19.183030583501075,17.75,-340.49879285714405
7121,199217,199249,69.75,134.5090511363564,77.75,99.07042943547572,443.48953409090944,-4.42982771261008,8,-35.438621700880674
7121,199249,199262,77.75,-267.9455494505073,81,141.33180769234605,-10059.11924725262,125.9314945054934,3.25,409.27735714285336
7121,199262,199277,81,-386.2463583333938,84.75,133.77798095233084,-11618.77208690507,138.6731571428602,3.75,520.0243392857246
7121,199277,199360,84.75,-119.23456282271849,105.5,-8.950472230382275,-569.6719930733449,5.314895932160783,20.75,110.28409059233621
7121,199360,199384,105.5,213.0123399999975,111.5,-261.8855000000003,8563.29935999998,-79.14963999999983,6,-474.8978399999978
7121,199384,199415,111.5,37.408237903222016,119.25,-127.50778709677752,2410.071049193537,-21.279487096774126,7.75,-164.91602499999954
7121,199415,199438,119.25,-390.6096195652208,125,398.20185770750686,-16749.873735177884,137.18460474308313,5.75,788.8114772727276
7121,199438,199491,125,-30.488924528296366,138.25,161.57161393323918,-1842.3807968069332,14.495134978229094,13.25,192.06053846153554
7121,199491,199521,138.25,0.27816774192842786,145.75,-161.50597241379864,2982.4991512791653,-21.571218687430285,7.5,-161.78414015572707
7121,199521,199553,145.75,101.32367045454384,153.75,-69.00726209677214,3204.5403478738367,-21.29136656891453,8,-170.33093255131598
7121,199553,199580,153.75,298.34298412703356,160.5,118.41478632485632,4396.707489621077,-26.656029304026298,6.75,-179.92819780217724
7121,199580,199606,160.5,394.44172649585016,167,-122.56066461528644,13160.423845470863,-79.53882940171347,6.5,-517.0023911111366
7121,199606,199684,167,196.68071567669398,186.5,159.3596553446256,516.3021041615875,-1.9139005298496619,19.5,-37.321060332068384
7121,199684,199813,186.5,288.26788789505986,218.75,174.53920760659878,945.9546746794939,-3.5264707066189493,32.25,-113.72868028846108
7121,199813,199830,218.75,558.1748823527159,223,-7.257492647269828,29661.31183088142,-133.04291176470264,4.25,-565.4323749999858
7121,199830,199938,223,252.4742108392644,250,189.37679456556066,773.6121304331883,-2.3369413434705106,27,-63.09741627370374
7121,199938,199966,250,12.427403940801014,257,298.7107142856421,-10211.97653694639,40.897615763548764,7,286.2833103448411
7121,199966,199993,257,-49.50819576711547,263.75,133.65436467244217,-7023.253089539928,27.13519413919382,6.75,183.16256043955764
7121,199993,200007,263.75,-173.49239999820338,267.25,-172.60553845970935,-240.3237516490032,0.2533890109982932,3.5,0.8868615384940313
7121,200007,200043,267.25,61.75682882879255,276.25,90.76443809521118,-799.6080129990263,3.223067696268733,9,29.007609266418626
7121,200043,200069,276.25,-84.10835042728286,282.75,207.60485846160373,-12481.919728204952,44.87895521367482,6.5,291.7132088888866
7121,200069,200088,282.75,-441.64981578971265,287.5,-466.7416491231486,1051.9745789532296,-5.28249122809175,4.75,-25.091833333435943
7121,200088,200097,287.5,-297.6967777776881,289.75,287.1554722223227,-75028.81761111153,259.93433333333513,2.25,584.8522500000108
7121,200097,200121,289.75,151.7676633320516,295.75,2221.8598442015355,-99816.4339044897,345.01536347824594,6,2070.092180869484
7121,200121,200131,295.75,2392.3951272271515,298.25,3061.787066620833,-76796.6713030451,267.7567757574717,2.5,669.3919393936812
7121,200131,200169,298.25,3118.5484089052734,307.75,2905.212974394124,9816.158234478977,-22.456361527489367,9.5,-213.3354345111493
7121,200169,200201,307.75,3174.621499993733,315.75,2742.679048380516,19790.907685489597,-53.99280645165188,8,-431.9424516132167
7121,200201,200214,315.75,2878.7389889780316,319,4810.4413461215445,-184793.57463196266,594.3699560441511,3.25,1931.702357143513
7148,200215,200287,0,-21.506565068493174,18,48.43075,-21.506565068493174,3.8854063926940654,18,69.93731506849318
7148,200287,200304,18,217.24011764705995,22.25,195.9117426470578,307.57205882353975,-5.018441176471099,4.25,-21.328375000002154
7148,200304,200426,22.25,36.42798760495791,52.75,-20.520846904213457,77.9726291731239,-1.8671749019400448,30.5,-56.94883450917137
7148,200426,200451,52.75,-148.10318769231841,59,-150.35313000001128,-129.1136746153905,-0.35999076923086093,6.25,-2.249942307692862
7148,200451,200551,59,-21.639418613861494,84,58.59411393939422,-210.99055543954495,3.209341302130228,25,80.23353255325571
7148,200551,201079,84,-43.86415259637958,216,114.41821010148917,-144.58929249502333,1.1991088083171875,132,158.28236269786873
7148,201079,201713,216,9.713288109491522,374.5,62.39443293913626,-62.07931304636502,0.3323731534993359,158.5,52.68114482964474
7148,201713,201745,374.5,-115.05759659094474,382.5,181.73660282254605,-14008.73605663502,37.09927492668645,8,296.7941994134908
7148,201745,201878,382.5,-31.94066726517792,415.75,25.750041011619373,-695.6006948102889,1.735058895542774,33.25,57.690708276797295
